"","t","DS","NS","PS3","PS4","PS5","PSP","PSV","ThreeDS","Wii","WiiU","x360","XOne","XS"
"250",2009-09-05,326511,NA,601186,NA,NA,122214,NA,NA,160123,NA,148686,NA,NA
"251",2009-09-12,331807,NA,352880,NA,NA,110942,NA,NA,149924,NA,137819,NA,NA
"252",2009-09-19,338703,NA,297188,NA,NA,108685,NA,NA,160478,NA,134865,NA,NA
"253",2009-09-26,324895,NA,265847,NA,NA,99172,NA,NA,142170,NA,153808,NA,NA
"254",2009-10-03,351848,NA,291617,NA,NA,213188,NA,NA,325652,NA,161501,NA,NA
"255",2009-10-10,333779,NA,258210,NA,NA,182966,NA,NA,361662,NA,162327,NA,NA
"256",2009-10-17,316101,NA,281682,NA,NA,158569,NA,NA,366325,NA,157863,NA,NA
"257",2009-10-24,321941,NA,267763,NA,NA,160634,NA,NA,373334,NA,166097,NA,NA
"258",2009-10-31,380029,NA,301257,NA,NA,200112,NA,NA,379764,NA,208768,NA,NA
"259",2009-11-07,444973,NA,361263,NA,NA,193651,NA,NA,459243,NA,328667,NA,NA
"260",2009-11-14,549923,NA,431928,NA,NA,205547,NA,NA,533148,NA,443269,NA,NA
"261",2009-11-21,783492,NA,422795,NA,NA,231239,NA,NA,702858,NA,381807,NA,NA
"262",2009-11-28,1524731,NA,818843,NA,NA,375038,NA,NA,1090313,NA,599275,NA,NA
"263",2009-12-05,1205167,NA,656625,NA,NA,390760,NA,NA,1541469,NA,495465,NA,NA
"264",2009-12-12,1473301,NA,745551,NA,NA,444516,NA,NA,1378203,NA,578866,NA,NA
"265",2009-12-19,1696602,NA,1030233,NA,NA,531912,NA,NA,1746235,NA,720276,NA,NA
"266",2009-12-26,1792678,NA,999523,NA,NA,610365,NA,NA,1823190,NA,788427,NA,NA
"267",2010-01-02,825243,NA,523442,NA,NA,423122,NA,NA,907244,NA,313631,NA,NA
"268",2010-01-09,456970,NA,369502,NA,NA,348838,NA,NA,529310,NA,218430,NA,NA
"269",2010-01-16,312944,NA,245052,NA,NA,202620,NA,NA,308853,NA,158231,NA,NA
"270",2010-01-23,298973,NA,227806,NA,NA,176638,NA,NA,346470,NA,157736,NA,NA
"271",2010-01-30,326775,NA,243072,NA,NA,168178,NA,NA,337874,NA,194326,NA,NA
"272",2010-02-06,278679,NA,222198,NA,NA,147076,NA,NA,296310,NA,170198,NA,NA
"273",2010-02-13,289457,NA,230533,NA,NA,135120,NA,NA,253477,NA,189161,NA,NA
"274",2010-02-20,305313,NA,238950,NA,NA,140536,NA,NA,289216,NA,193241,NA,NA
"275",2010-02-27,294036,NA,241853,NA,NA,141386,NA,NA,264514,NA,175881,NA,NA
"276",2010-03-06,380766,NA,216092,NA,NA,164334,NA,NA,326021,NA,148892,NA,NA
"277",2010-03-13,324218,NA,240755,NA,NA,138918,NA,NA,254219,NA,161002,NA,NA
"278",2010-03-20,316546,NA,237543,NA,NA,139745,NA,NA,261951,NA,143130,NA,NA
"279",2010-03-27,317105,NA,251173,NA,NA,139536,NA,NA,267510,NA,145089,NA,NA
"280",2010-04-03,389819,NA,242895,NA,NA,133895,NA,NA,269106,NA,156286,NA,NA
"281",2010-04-10,326387,NA,195920,NA,NA,122555,NA,NA,234929,NA,134535,NA,NA
"282",2010-04-17,285749,NA,176481,NA,NA,111133,NA,NA,211875,NA,124040,NA,NA
"283",2010-04-24,240359,NA,150781,NA,NA,108068,NA,NA,204143,NA,108542,NA,NA
"284",2010-05-01,257635,NA,157438,NA,NA,144121,NA,NA,206006,NA,104940,NA,NA
"285",2010-05-08,282003,NA,164121,NA,NA,133451,NA,NA,205719,NA,107235,NA,NA
"286",2010-05-15,238430,NA,153920,NA,NA,113127,NA,NA,215470,NA,105713,NA,NA
"287",2010-05-22,235864,NA,146388,NA,NA,100125,NA,NA,220241,NA,107047,NA,NA
"288",2010-05-29,235870,NA,148236,NA,NA,104244,NA,NA,228071,NA,104063,NA,NA
"289",2010-06-05,227657,NA,155871,NA,NA,106735,NA,NA,209794,NA,106916,NA,NA
"290",2010-06-12,225940,NA,151518,NA,NA,148187,NA,NA,198659,NA,100837,NA,NA
"291",2010-06-19,278268,NA,153282,NA,NA,115444,NA,NA,173049,NA,168244,NA,NA
"292",2010-06-26,309983,NA,160187,NA,NA,121450,NA,NA,156944,NA,228899,NA,NA
"293",2010-07-03,311883,NA,166138,NA,NA,131155,NA,NA,158247,NA,203544,NA,NA
"294",2010-07-10,291030,NA,164442,NA,NA,125701,NA,NA,159496,NA,180305,NA,NA
"295",2010-07-17,271550,NA,158020,NA,NA,124442,NA,NA,149882,NA,352841,NA,NA
"296",2010-07-24,272432,NA,144485,NA,NA,122406,NA,NA,140995,NA,238953,NA,NA
"297",2010-07-31,284796,NA,189236,NA,NA,147280,NA,NA,147351,NA,213750,NA,NA
"298",2010-08-07,279015,NA,171574,NA,NA,126960,NA,NA,150457,NA,208869,NA,NA
"299",2010-08-14,284615,NA,178533,NA,NA,126201,NA,NA,150560,NA,186623,NA,NA
"300",2010-08-21,255121,NA,160718,NA,NA,110406,NA,NA,136174,NA,175647,NA,NA
"301",2010-08-28,237948,NA,160409,NA,NA,143848,NA,NA,166065,NA,170037,NA,NA
"302",2010-09-04,227529,NA,166263,NA,NA,119018,NA,NA,171389,NA,172704,NA,NA
"303",2010-09-11,219912,NA,151821,NA,NA,145728,NA,NA,139457,NA,163605,NA,NA
"304",2010-09-18,298429,NA,191007,NA,NA,122814,NA,NA,134698,NA,270466,NA,NA
"305",2010-09-25,319089,NA,198730,NA,NA,122695,NA,NA,128866,NA,194090,NA,NA
"306",2010-10-02,276743,NA,217736,NA,NA,123443,NA,NA,125371,NA,200906,NA,NA
"307",2010-10-09,274723,NA,219887,NA,NA,118125,NA,NA,123209,NA,193053,NA,NA
"308",2010-10-16,243586,NA,239077,NA,NA,120482,NA,NA,127549,NA,184357,NA,NA
"309",2010-10-23,238891,NA,242319,NA,NA,112856,NA,NA,175908,NA,192544,NA,NA
"310",2010-10-30,311700,NA,274503,NA,NA,131636,NA,NA,261037,NA,228171,NA,NA
"311",2010-11-06,341979,NA,306717,NA,NA,139422,NA,NA,316440,NA,376168,NA,NA
"312",2010-11-13,397330,NA,370580,NA,NA,157701,NA,NA,468060,NA,531482,NA,NA
"313",2010-11-20,550308,NA,357659,NA,NA,251087,NA,NA,561055,NA,483352,NA,NA
"314",2010-11-27,1265678,NA,741248,NA,NA,335030,NA,NA,980423,NA,939326,NA,NA
"315",2010-12-04,954266,NA,617042,NA,NA,563652,NA,NA,988441,NA,716292,NA,NA
"316",2010-12-11,1134324,NA,673863,NA,NA,442892,NA,NA,1282261,NA,805300,NA,NA
"317",2010-12-18,1307290,NA,846764,NA,NA,486481,NA,NA,1398203,NA,1085533,NA,NA
"318",2010-12-25,1414810,NA,880732,NA,NA,568726,NA,NA,1441770,NA,1138513,NA,NA
"319",2011-01-01,614664,NA,511270,NA,NA,327279,NA,NA,616424,NA,454273,NA,NA
"320",2011-01-08,428125,NA,356258,NA,NA,238416,NA,NA,411380,NA,267829,NA,NA
"321",2011-01-15,248985,NA,236877,NA,NA,137574,NA,NA,233911,NA,192251,NA,NA
"322",2011-01-22,213039,NA,219983,NA,NA,134392,NA,NA,188490,NA,199089,NA,NA
"323",2011-01-29,216580,NA,229251,NA,NA,128762,NA,NA,187064,NA,214775,NA,NA
"324",2011-02-05,202249,NA,231207,NA,NA,115309,NA,NA,180606,NA,205723,NA,NA
"325",2011-02-12,204117,NA,227632,NA,NA,196376,NA,NA,176646,NA,203335,NA,NA
"326",2011-02-19,218022,NA,245697,NA,NA,158201,NA,NA,185039,NA,212230,NA,NA
"327",2011-02-26,229293,NA,282000,NA,NA,145770,NA,374164,199913,NA,224034,NA,NA
"328",2011-03-05,210978,NA,232323,NA,NA,184361,NA,208479,169830,NA,184803,NA,NA
"329",2011-03-12,230530,NA,219542,NA,NA,136858,NA,100739,148092,NA,159011,NA,NA
"330",2011-03-19,193782,NA,204108,NA,NA,110237,NA,63358,140157,NA,153277,NA,NA
"331",2011-03-26,184541,NA,191998,NA,NA,127774,NA,393048,135021,NA,141106,NA,NA
"332",2011-04-02,173631,NA,187151,NA,NA,135311,NA,609628,123348,NA,138104,NA,NA
"333",2011-04-09,166570,NA,179186,NA,NA,115226,NA,198967,111426,NA,136254,NA,NA
"334",2011-04-16,168020,NA,182863,NA,NA,108568,NA,144814,116738,NA,154713,NA,NA
"335",2011-04-23,163629,NA,192969,NA,NA,132572,NA,114329,124954,NA,157663,NA,NA
"336",2011-04-30,166058,NA,171146,NA,NA,159473,NA,102975,120726,NA,150027,NA,NA
"337",2011-05-07,164618,NA,160130,NA,NA,165672,NA,96060,106716,NA,141553,NA,NA
"338",2011-05-14,140786,NA,150214,NA,NA,129127,NA,77856,85142,NA,142900,NA,NA
"339",2011-05-21,136979,NA,164037,NA,NA,119773,NA,72040,161728,NA,145256,NA,NA
"340",2011-05-28,138871,NA,165678,NA,NA,124020,NA,73806,233888,NA,138099,NA,NA
"341",2011-06-04,138615,NA,168002,NA,NA,119656,NA,72844,214655,NA,139930,NA,NA
"342",2011-06-11,147227,NA,164943,NA,NA,116578,NA,68743,172180,NA,139649,NA,NA
"343",2011-06-18,147008,NA,166546,NA,NA,122766,NA,88969,158179,NA,143661,NA,NA
"344",2011-06-25,165633,NA,182189,NA,NA,122302,NA,96197,154082,NA,142702,NA,NA
"345",2011-07-02,192301,NA,200005,NA,NA,132277,NA,92280,145422,NA,148617,NA,NA
"346",2011-07-09,180051,NA,182360,NA,NA,124053,NA,76653,134045,NA,160184,NA,NA
"347",2011-07-16,168022,NA,172146,NA,NA,119251,NA,96181,129416,NA,145960,NA,NA
"348",2011-07-23,168702,NA,167499,NA,NA,115408,NA,79883,131668,NA,133162,NA,NA
"349",2011-07-30,164483,NA,176658,NA,NA,125080,NA,57167,125401,NA,134499,NA,NA
"350",2011-08-06,145665,NA,177901,NA,NA,128257,NA,35976,124728,NA,134288,NA,NA
"351",2011-08-13,132850,NA,166612,NA,NA,130412,NA,346531,128398,NA,129864,NA,NA
"352",2011-08-20,120125,NA,211387,NA,NA,123139,NA,299641,124234,NA,131504,NA,NA
"353",2011-08-27,111021,NA,245227,NA,NA,113480,NA,210158,115612,NA,138281,NA,NA
"354",2011-09-03,108909,NA,264262,NA,NA,107720,NA,190056,112882,NA,140100,NA,NA
"355",2011-09-10,98989,NA,289472,NA,NA,100502,NA,165127,106509,NA,140643,NA,NA
"356",2011-09-17,90884,NA,244106,NA,NA,96868,NA,167438,105466,NA,133979,NA,NA
"357",2011-09-24,89338,NA,243444,NA,NA,95959,NA,168751,110974,NA,232305,NA,NA
"358",2011-10-01,84818,NA,255742,NA,NA,104265,NA,160929,112910,NA,204216,NA,NA
"359",2011-10-08,80876,NA,264582,NA,NA,105695,NA,162327,132972,NA,197525,NA,NA
"360",2011-10-15,77428,NA,245097,NA,NA,102419,NA,163936,144129,NA,203885,NA,NA
"361",2011-10-22,85046,NA,253045,NA,NA,99744,NA,197229,170264,NA,219702,NA,NA
"362",2011-10-29,104709,NA,299464,NA,NA,115827,NA,223135,205864,NA,286060,NA,NA
"363",2011-11-05,121462,NA,346630,NA,NA,118654,NA,331538,230546,NA,317817,NA,NA
"364",2011-11-12,141236,NA,392471,NA,NA,122621,NA,311102,272105,NA,568343,NA,NA
"365",2011-11-19,188794,NA,403256,NA,NA,163812,NA,396540,357380,NA,532076,NA,NA
"366",2011-11-26,351510,NA,882412,NA,NA,227220,NA,861566,867361,NA,1377326,NA,NA
"367",2011-12-03,305952,NA,609404,NA,NA,201442,NA,769261,536394,NA,707423,NA,NA
"368",2011-12-10,324882,NA,679474,NA,NA,270370,NA,1029321,643674,NA,869543,NA,NA
"369",2011-12-17,362941,NA,799607,NA,NA,319881,322488,1156302,755489,NA,1018271,NA,NA
"370",2011-12-24,384692,NA,860546,NA,NA,372632,105451,1341135,841204,NA,1082162,NA,NA
"371",2011-12-31,177103,NA,518381,NA,NA,196641,53634,504798,358658,NA,421608,NA,NA
"372",2012-01-07,95484,NA,378977,NA,NA,210471,47162,428286,259581,NA,226291,NA,NA
"373",2012-01-14,58974,NA,230705,NA,NA,96936,20756,223826,133284,NA,151516,NA,NA
"374",2012-01-21,54243,NA,201410,NA,NA,89324,17319,180955,111755,NA,162137,NA,NA
"375",2012-01-28,50174,NA,197978,NA,NA,83224,22618,188653,104264,NA,149886,NA,NA
"376",2012-02-04,50923,NA,209859,NA,NA,85937,20756,175494,106575,NA,168995,NA,NA
"377",2012-02-11,52929,NA,210895,NA,NA,88427,17704,180575,107096,NA,146716,NA,NA
"378",2012-02-18,54696,NA,215621,NA,NA,87343,86252,200957,109268,NA,152691,NA,NA
"379",2012-02-25,56697,NA,228277,NA,NA,86081,377716,184692,112505,NA,157982,NA,NA
"380",2012-03-03,48174,NA,245169,NA,NA,81289,121007,157515,88923,NA,134519,NA,NA
"381",2012-03-10,40330,NA,209583,NA,NA,78422,89253,151084,80818,NA,136545,NA,NA
"382",2012-03-17,42445,NA,186571,NA,NA,77327,71123,143435,73571,NA,123330,NA,NA
"383",2012-03-24,42539,NA,170334,NA,NA,76310,62904,175371,71169,NA,108033,NA,NA
"384",2012-03-31,44473,NA,174036,NA,NA,74147,62151,205187,71853,NA,107202,NA,NA
"385",2012-04-07,45943,NA,182088,NA,NA,77257,50713,163219,76972,NA,141865,NA,NA
"386",2012-04-14,40183,NA,170657,NA,NA,65915,47339,141591,65521,NA,112066,NA,NA
"387",2012-04-21,37255,NA,164091,NA,NA,59756,44722,160701,64984,NA,117068,NA,NA
"388",2012-04-28,36612,NA,152509,NA,NA,72827,49547,142538,66828,NA,108863,NA,NA
"389",2012-05-05,34880,NA,140708,NA,NA,68173,44973,160012,70297,NA,92788,NA,NA
"390",2012-05-12,33171,NA,130857,NA,NA,57280,37381,107965,54581,NA,90056,NA,NA
"391",2012-05-19,41581,NA,136612,NA,NA,57587,36983,106877,56597,NA,95823,NA,NA
"392",2012-05-26,70054,NA,142283,NA,NA,58841,37997,117924,57257,NA,99949,NA,NA
"393",2012-06-02,62088,NA,145449,NA,NA,56353,42700,161376,54497,NA,104952,NA,NA
"394",2012-06-09,53588,NA,137845,NA,NA,55066,45171,129263,57317,NA,101014,NA,NA
"395",2012-06-16,50482,NA,139307,NA,NA,52828,71766,131308,52059,NA,104117,NA,NA
"396",2012-06-23,46656,NA,140855,NA,NA,54462,43687,145946,48574,NA,103914,NA,NA
"397",2012-06-30,43612,NA,142522,NA,NA,54252,56777,141310,48894,NA,103439,NA,NA
"398",2012-07-07,41489,NA,137380,NA,NA,58539,41671,122459,51440,NA,105897,NA,NA
"399",2012-07-14,41167,NA,133117,NA,NA,56936,40156,112934,51731,NA,106683,NA,NA
"400",2012-07-21,37638,NA,129138,NA,NA,57598,38441,103794,54290,NA,101342,NA,NA
"401",2012-07-28,34129,NA,138081,NA,NA,56638,37763,357396,58649,NA,105109,NA,NA
"402",2012-08-04,33877,NA,133982,NA,NA,57617,35610,261754,91117,NA,102896,NA,NA
"403",2012-08-11,32528,NA,130816,NA,NA,55499,33887,211908,60888,NA,105089,NA,NA
"404",2012-08-18,32168,NA,142617,NA,NA,54431,35984,220988,59884,NA,107738,NA,NA
"405",2012-08-25,37617,NA,126168,NA,NA,48609,34210,229096,50881,NA,105138,NA,NA
"406",2012-09-01,37942,NA,137828,NA,NA,49866,84721,216076,49027,NA,114257,NA,NA
"407",2012-09-08,37341,NA,135099,NA,NA,47033,39498,181169,44601,NA,114750,NA,NA
"408",2012-09-15,39192,NA,139597,NA,NA,46650,36266,176811,43694,NA,114755,NA,NA
"409",2012-09-22,38524,NA,128704,NA,NA,51997,36425,175466,40762,NA,132064,NA,NA
"410",2012-09-29,36496,NA,173969,NA,NA,63766,47521,199824,42011,NA,141882,NA,NA
"411",2012-10-06,36967,NA,225706,NA,NA,55864,41532,186536,46606,NA,158168,NA,NA
"412",2012-10-13,36104,NA,227309,NA,NA,52583,41308,207202,45662,NA,155564,NA,NA
"413",2012-10-20,38566,NA,201061,NA,NA,54279,42862,197370,54083,NA,181332,NA,NA
"414",2012-10-27,41843,NA,224865,NA,NA,55174,48790,228551,67135,NA,221313,NA,NA
"415",2012-11-03,49889,NA,316048,NA,NA,58413,71890,266313,81063,NA,246378,NA,NA
"416",2012-11-10,57102,NA,298072,NA,NA,73605,72631,370359,106035,NA,375098,NA,NA
"417",2012-11-17,79007,NA,362894,NA,NA,92294,103202,403247,150032,NA,458576,NA,NA
"418",2012-11-24,300703,NA,894365,NA,NA,147780,217968,629954,413009,472099,1191682,NA,NA
"419",2012-12-01,160748,NA,506045,NA,NA,130091,126235,562320,212295,321306,535395,NA,NA
"420",2012-12-08,176795,NA,547098,NA,NA,159558,144575,690540,246286,529269,626502,NA,NA
"421",2012-12-15,192081,NA,578293,NA,NA,200796,158876,938652,285232,333322,771071,NA,NA
"422",2012-12-22,203998,NA,611384,NA,NA,255893,179992,1122689,323036,318607,805994,NA,NA
"423",2012-12-29,116966,NA,423283,NA,NA,181379,126412,628069,194435,189631,362191,NA,NA
"424",2013-01-05,39601,NA,312803,NA,NA,165363,83491,427150,103692,117911,201640,NA,NA
"425",2013-01-12,25613,NA,176775,NA,NA,90065,42681,181589,61678,46675,128408,NA,NA
"426",2013-01-19,19539,NA,155723,NA,NA,72401,34767,145767,45356,35110,106859,NA,NA
"427",2013-01-26,20661,NA,155664,NA,NA,62320,34303,136580,43750,31386,102840,NA,NA
"428",2013-02-02,22990,NA,165564,NA,NA,58179,35197,143659,41672,33926,112826,NA,NA
"429",2013-02-09,24981,NA,165207,NA,NA,54043,35273,210330,44819,33744,123576,NA,NA
"430",2013-02-16,28077,NA,177529,NA,NA,56641,35231,183649,53204,35750,133764,NA,NA
"431",2013-02-23,28207,NA,163336,NA,NA,55507,39823,156530,45232,32741,122986,NA,NA
"432",2013-03-02,24419,NA,164160,NA,NA,53312,87579,155565,43413,27562,108223,NA,NA
"433",2013-03-09,19161,NA,146199,NA,NA,59315,85449,136236,37991,26498,104147,NA,NA
"434",2013-03-16,20127,NA,140204,NA,NA,50784,59131,139403,34478,26295,99302,NA,NA
"435",2013-03-23,19529,NA,137956,NA,NA,46198,63685,146535,33696,49784,90104,NA,NA
"436",2013-03-30,21613,NA,150041,NA,NA,50739,58246,186840,41931,60456,105683,NA,NA
"437",2013-04-06,19406,NA,130451,NA,NA,44001,42771,152721,34392,41630,96484,NA,NA
"438",2013-04-13,20336,NA,122195,NA,NA,41108,36794,130656,30424,31371,84271,NA,NA
"439",2013-04-20,19842,NA,116856,NA,NA,39668,36685,162843,29134,29961,82338,NA,NA
"440",2013-04-27,18862,NA,116405,NA,NA,40827,40795,136934,29125,27706,74541,NA,NA
"441",2013-05-04,17259,NA,108586,NA,NA,40527,50532,148737,27805,29252,65175,NA,NA
"442",2013-05-11,17694,NA,100029,NA,NA,36757,34764,119725,26129,23500,61733,NA,NA
"443",2013-05-18,16704,NA,101594,NA,NA,38042,32725,109698,26066,21108,60568,NA,NA
"444",2013-05-25,17340,NA,103565,NA,NA,38275,35677,123833,25540,22112,59462,NA,NA
"445",2013-06-01,17530,NA,97869,NA,NA,37299,34836,111795,25954,21912,60213,NA,NA
"446",2013-06-08,16947,NA,92016,NA,NA,36559,30941,103409,25807,20268,58018,NA,NA
"447",2013-06-15,15676,NA,106544,NA,NA,37714,34764,209282,24605,19251,59347,NA,NA
"448",2013-06-22,17294,NA,97229,NA,NA,37974,34928,159484,23432,17711,62574,NA,NA
"449",2013-06-29,17075,NA,99088,NA,NA,38038,60267,147947,23710,20102,64813,NA,NA
"450",2013-07-06,16119,NA,91352,NA,NA,36388,46540,130899,23168,21177,64535,NA,NA
"451",2013-07-13,16098,NA,89982,NA,NA,36293,38865,126642,22945,35480,62404,NA,NA
"452",2013-07-20,15462,NA,84789,NA,NA,35169,36843,134791,22793,28987,58549,NA,NA
"453",2013-07-27,14281,NA,83308,NA,NA,35863,40633,137371,23122,27389,58005,NA,NA
"454",2013-08-03,14837,NA,83827,NA,NA,34714,39068,153756,23330,24714,55408,NA,NA
"455",2013-08-10,14044,NA,82130,NA,NA,34815,41673,141357,22779,29927,54067,NA,NA
"456",2013-08-17,14044,NA,88435,NA,NA,36440,43347,165950,23068,27591,54398,NA,NA
"457",2013-08-24,13952,NA,95916,NA,NA,35175,44965,138716,23823,22286,54888,NA,NA
"458",2013-08-31,13507,NA,114750,NA,NA,34731,44708,153368,23499,20435,54842,NA,NA
"459",2013-09-07,12912,NA,109445,NA,NA,32629,43482,168140,22098,21284,59230,NA,NA
"460",2013-09-14,12895,NA,100790,NA,NA,31612,41200,378528,20986,18767,62116,NA,NA
"461",2013-09-21,12487,NA,277887,NA,NA,29878,40433,258131,20642,32222,132130,NA,NA
"462",2013-09-28,12049,NA,178473,NA,NA,30064,43400,225945,20537,41198,104250,NA,NA
"463",2013-10-05,11609,NA,148002,NA,NA,29207,43846,216254,22399,67009,100680,NA,NA
"464",2013-10-12,10342,NA,131981,NA,NA,26639,95938,448438,21268,42578,96769,NA,NA
"465",2013-10-19,10658,NA,124088,NA,NA,27068,73169,381484,23617,31328,99042,NA,NA
"466",2013-10-26,11766,NA,125050,NA,NA,28431,74554,355764,25703,29449,95294,NA,NA
"467",2013-11-02,11819,NA,133458,NA,NA,34295,79736,326821,29663,74713,109377,NA,NA
"468",2013-11-09,13500,NA,167637,NA,NA,39989,76640,329495,34690,59236,144039,NA,NA
"469",2013-11-16,13825,NA,172240,1071184,NA,86053,146792,336245,45475,71374,167782,NA,NA
"470",2013-11-23,16522,NA,209786,103775,NA,104942,101148,411190,54700,104023,205297,1104585,NA
"471",2013-11-30,30275,NA,465892,966210,NA,115126,164207,852938,100737,240103,494275,461423,NA
"472",2013-12-07,20540,NA,265993,349355,NA,129578,143909,661997,85580,198058,313466,300431,NA
